X,Y,objectid,lea_school,ptmoved,comments,reviewed,school_nam,principal,street_lon,phys_addr,phys_city,phys_zip,phone,mail_addr,mail_city,mail_zip,fax,url_addres,county,accr_stat,sch_desg,sch_type,sch_ptype,sch_ctype,ext_hours,num_teach,bgn_grade,end_grade,pre_k,elem,middle,high,early_coll
888852.937399998,285011.781399999,84,270320, ,point verified,1,W T Griggs Elementary,Brenda Hunt,261 Poplar Branch Road,261 Poplar Branch Road,Poplar Branch,27965,2524532700,261 Poplar Branch Road,Poplar Branch,27965,2524532132,http://www.currituck.k12.nc.us,Currituck, ,Public,Regular School,None,Traditional,-,14,KG,05, ,yes, , , 
909957.437399998,244031.671999998,85,280320, ,point verified,1,Manteo Middle,Terry McGinnis,1000 N. Hwy. 64-264,1000 N Hwy 64,Manteo,27954,2524735549,1000 N Hwy 64,Manteo,27954,2524732612,http://mms.darecountyschoolsonline.com/,Dare,SA,Public,Regular School,None,Traditional,-,24,06,08, , ,yes, , 
909520.749799997,244886.8125,86,280312, ,point verified,1,Manteo Elementary,Mary Anne Wetzel,701 N Hwy 64 264,701 N Hwy 64/264,Manteo,27954,2524732742,701 N Hwy 64/264,Manteo,27954,2524732496,http://mes.darecountyschoolsonline.com/,Dare,SA,Public,Regular School,None,Traditional,-,40,PK,05,yes,yes, , , 
909580.312399998,244654.265700001,87,280306, ,point verified,1,Dare County Alternative,Steve Basnight,N Hwy 64 264,205 N Highway 64/264,Manteo,27954,2524733141,205 N Highway 64/264,Manteo,27954,8776403880,http://dcas.darecountyschoolsonline.com/,Dare,SA,Public,Alternative Education,None,Traditional,-,7,07,12, , ,yes,yes, 
909743.062399998,245280.9219,88,280316, ,point verified,1,Manteo High,John Luciano,616 Wingina Avenue,829 Wingina Avenue,Manteo,27954,2524735841,829 Wingina Avenue,Manteo,27954,2524732263,http://mhs.darecountyschoolsonline.com/,Dare,SA,Public,Regular School,None,Traditional,-,29,09,12, , , ,yes, 
910186.9375,255371.734200001,89,280324, ,point verified,1,First Flight Elementary,Margie Parker,107 Veteran's Drive,107 Veterans Drive,Kill Devil Hills,27948,2524411111,107 Veterans Drive,Kill Devil Hills,27948,2524415832,http://ffe.darecountyschoolsonline.com/,Dare,SA,Public,Regular School,None,Traditional,-,22,PK,05,yes,yes, , , 
923335.8125,173603.968600001,90,280304, ,point verified,1,Cape Hatteras Secondary,Beth Rooks Jean Taylor,Hatteras Highway 12,48576  Highway 12,Buxton,27920,2529955730,PO Box 948,Buxton,27920,2529956161,http://chs.darecountyschoolsonline.com/,Dare,SA,Public,Regular School,Cooperative Innovative HS,Traditional,-,19,06,12, , ,yes,yes, 
611311.499899998,243502.437600002,91,320366, , , ,Sherwood Githens Middle,Tonya Williams,4800 Chapel Hill Road,4800 Chapel Hill Road,Durham,27707,9195603966,4800 Chapel Hill Road,Durham,27707,9195603454,http://www.githens.dpsnc.net/,Durham, ,Public,Regular School,None,Traditional,-,63,06,08, , ,yes, , 
615322.312399998,250545.375,92,320336, ,point verified,1,DPS Hospital School,Richard Lemke,DUMC Room 3605,DUMC Room 3605,Durham,27710,9196845684,PO Box 3039,Durham,27710,9196845319,http://dukehealth1.org/childrensservices/school.a,Durham, ,Public,Regular School,Hospital,Traditional,-,13,UG,UG, , , , , 
676006.437399998,243343.921700001,93,350304, , , ,Bunn Elementary,Jewel Eason,686 Bunn Elem School Road,686 Bunn Elem School Road,Bunn,27508,9194964015,PO Box 143,Bunn,27508,9194960301,http://www.fcschools.net/BES/fcs2.html,Franklin,SA,Public,Regular School,None,Traditional,-,49,KG,05, ,yes, , , 
677326.499899998,244899.171799999,94,350308, , , ,Bunn High,Robin Faulkner,29 Bunn Elem School Road,29 Bunn Elem School Road,Bunn,27508,9194963975,PO Box 146,Bunn,27508,9194961639,http://www.fcschools.net/bhs/bhs.htm,Franklin,SA,Public,Regular School,None,Traditional,-,58,09,12, , , ,yes, 
674795.437700003,261389.812399998,95,350338, , , ,Terrell Lane Middle,Novella Brown,101 Terrell Lane,101 Terrell Lane,Louisburg,27549,9194961855,101 Terrell Lane,Louisburg,27549,9194961370,http://www.fcschools.net/TLMS/tlms.htm,Franklin,SA,Public,Regular School,None,Traditional,-,39,06,08, , ,yes, , 
656422.625100002,252267.671999998,96,350340, ,point verified,1,Youngsville Elementary,Richard Smith,125 US I-A,125 US IA,Youngsville,27596,9195565250,PO Box 338,Youngsville,27596,9195563962,http://www.fcschools.net/YES/index.htm,Franklin,SA,Public,Regular School,None,Year Round,-,36,KG,05, ,yes, , , 
813351.6875,300233.750100002,97,370308, ,point verified,1,Central Middle,Tammy Boone,362 US Hwy 158,362 US Hwy 158,Gatesville,27938,2523570470,362 US Hwy 158,Gatesville,27938,2523571319,http://www.cuacs.ncsu.edu/k12/gates/central.html,Gates,SA,Public,Regular School,None,Traditional,-,35,06,08, , ,yes, , 
815293.0625,301441.781399999,98,370312, ,point verified,1,Gates County Senior High,Tammi Ward,088 Hwy 158 West,088 Hwy 158 West,Gatesville,27938,2523570720,088 Hwy 158 West,Gatesville,27938,2523572058,http://www.cuacs.ncsu.edu/k12/gates/gchs.html,Gates,SA,Public,Regular School,None,Traditional,-,46,09,12, , , ,yes, 
810964.749799997,297524.218899999,99,370316, , , ,Gatesville Elementary,Sallie Ryan,709 Main Street,709 Main Street,Gatesville,27938,2523570613,709 Main Street,Gatesville,27938,2523572403,http://www.cuacs.ncsu.edu/k12/gates/gatesville.ht,Gates,SA,Public,Regular School,None,Traditional,-,21,PK,05,yes,yes, , , 
810352.999799997,303792.9375,100,370304, ,point verified,1,Buckland Elementary,Vivian Goldsby,448 NC 37 North,448 NC 37 North,Gates,27937,2523571611,PO Box 68,Gates,27937,2523571106,http://www.cuacs.ncsu.edu/k12/gates/buckland.html,Gates,SA,Public,Regular School,None,Traditional,-,22,PK,05,yes,yes, , , 
824095.937700003,299265.375,101,370324, , , ,T S Cooper Elementary,Jennifer Hill,237 NC 32 South,237 NC 32 South,Sunbury,27979,2524654091,PO Box 58,Sunbury,27979,2524654238,http://www.cuacs.ncsu.edu/k12/gates/tscooper.html,Gates,SA,Public,Regular School,None,Traditional,-,20,KG,05, ,yes, , , 
590031.937399998,190297.3596,102,530354, , , ,J R Ingram Jr Elementary,Lisa Duffey,3309 Wicker St,3309 Wicker St,Sanford,27330,9197743772,3309 Wicker St,Sanford,27330,9197747090,http://www.lee.k12.nc.us/Ingram.pdf,Lee,SA,Public,Regular School,None,Traditional,-,39,KG,05, ,yes, , , 
590042.1875,190621.531100001,103,530356, , , ,West Lee Middle,Melvin Marshall,3301 Wicker St,3301 Wicker St,Sanford,27330,9197757351,3301 Wicker St,Sanford,27330,9197763694,http://www.lee.k12.nc.us/schools/wlms/lcs/frontpa,Lee,SA,Public,Regular School,None,Traditional,-,43,06,08, , ,yes, , 
592013.624799997,181749.953299999,104,530320, , , ,Greenwood Elementary,Vicki Haislip,1127 Greenwood Rd,1127 Greenwood Rd,Sanford,27330,9197760506,PO Box 9,Lemon Springs,28355,9197765574,http://www.lee.k12.nc.us/Greenwood.pdf,Lee,SA,Public,Regular School,None,Traditional,-,37,KG,05, ,yes, , , 
579846.624799997,295853.124899998,105,170339, ,point verified,1,Oakwood Elementary,Sean McWherter,274 Oakwood Drive,274 Oakwood Drive,Yanceyville,27379,3366944221,PO Box 640,Yanceyville,27379,3366944376,http://oakwood.nc.cce.schoolinsites.com/,Caswell, ,Public,Regular School,None,Traditional,-,29,PK,05,yes,yes, , , 
579691.9375,293983.531100001,106,170338, ,point verified,1,N L Dillard Middle,Lamont Dixon,255 Hatchett Road,255 Hatchett Road,Yanceyville,27379,3366944941,PO Box 310,Yanceyville,27379,3366946353,http://dillard.nc.ccm.schoolinsites.com/,Caswell, ,Public,Regular School,None,Traditional,-,48,06,08, , ,yes, , 
580226.750100002,294440.562399998,107,170316, , , ,Bartlett Yancey High,Precilla Stone,466 Main Street E,466 Main Street E,Yanceyville,27379,3366944212,PO Box 190,Yanceyville,27379,3366945285,http://bartlettyancey.nc.cch.schoolinsites.com/,Caswell,SA,Public,Regular School,None,Traditional,-,63,09,12, , , ,yes, 
588136.437600002,286138.093600001,108,170342, , , ,South Elementary,M Ray Reagan,8925 NC Hwy 86 S,8925 NC Hwy 86 S,Mebane,27302,3366941212,8925 NC Hwy 86 S,Mebane,27302,3366941249,http://www.caswellschools.org/south.htm,Caswell,SA,Public,Regular School,None,Traditional,-,25,KG,05, ,yes, , , 
574052.812600002,308418.062399998,109,170334, ,point verified,1,North Elementary,Jerome Wilson,10390 NC Hwy 86 N,10390 NC Hwy 86 N,Providence,27315,3363882222,10390 NC Hwy 86 N,Providence,27315,3363885522,http://north.nc.cce.scholinsites.com/,Caswell,SA,Public,Regular School,None,Traditional,-,30,KG,05, ,yes, , , 
825355.062700003,259577.8906,110,210312, ,point verified,1,John A Holmes High,Sheila Evans,600 Woodard Street,600 Woodard Street,Edenton,27932,2524828426,PO Box 409,Edenton,27932,2524822010,http://jah.edentonchowan.net,Chowan,SA,Public,Regular School,None,Traditional,-,53,09,12, , , ,yes, 
678191.250100002,66569.6017000005,111,240308, , , ,Acme Delco Elementary,Janet Hedrick,16337 Old Lake Road,16337 Old Lake Road,Riegelwood,28456,9106552957,PO Box 704,Riegelwood,28456,9106556890,http://www.columbus.k12.nc.us,Columbus,SA,Public,Regular School,None,Traditional,-,22,PK,05,yes,yes, , , 
681729.750100002,63057.7853000015,112,240304, ,point verified,1,Acme Delco Middle,Miriam Davis,26133 Andrew Jackson Hwy,26133 Andrew Jackson Hwy,Delco,28436,9106553200,PO Box 40,Delco,28436,9106556865,http://www.columbus.k12.nc.us,Columbus,SA,Public,Regular School,None,Traditional,-,12,06,08, , ,yes, , 
618903.75,72942.2734000012,113,240344, , , ,Evergreen Elementary,Stephanie Packer,7211 Old 74 Hwy,7211 Old 74 Hwy,Evergreen,28438,9106543502,7211 Old 74 Hwy,Evergreen,28438,9106547168,http://www.columbus.k12.nc.us,Columbus,SA,Public,Regular School,None,Traditional,-,16,PK,08,yes,yes,yes, , 
626111.624899998,63842.0078000017,114,240332, ,point verified,1,Chadbourn Elementary,Deanna Shuman,409 E Third Avenue,409 E Third Avenue,Chadbourn,28431,9106543825,PO Box 387,Chadbourn,28431,9106545366,http://www.columbus.k12.nc.us,Columbus,SA,Public,Regular School,None,Traditional,-,22,PK,05,yes,yes, , , 
616585.499899998,64154.1328000017,115,240380, , , ,West Columbus High,Jeffrey Greene,7294 Andrew Jackson Hwy,7294 Andrew Jackson Hwy,Cerro Gordo,28430,9106546111,PO Box 130,Cerro Gordo,28430,9106544082,http://www.columbus.k12.nc.us,Columbus,SA,Public,Regular School,None,Traditional,-,39,09,12, , , ,yes, 
615950.249799997,64243.8359000012,116,240328, , , ,Cerro Gordo Elementary,Kent Lovett,7685 Andrew Jackson Hwy,7685 Andrew Jackson Hwy,Cerro Gordo,28430,9106544250,PO Box 280,Cerro Gordo,28430,9106546155,http://www.columbus.k12.nc.us,Columbus,SA,Public,Regular School,None,Traditional,-,23,PK,08,yes,yes,yes, , 
626479.5625,47039.6094999984,117,240371, , , ,South Columbus High,Eddie Beck,40 Stallion Drive,40 Stallion Drive,Tabor City,28463,9106534073,40 Stallion Drive,Tabor City,28463,9106539461,http://www.columbus.k12.nc.us,Columbus,SA,Public,Regular School,None,Traditional,-,46,09,12, , , ,yes, 
648345.812299997,62314.6094999984,118,240354, , , ,HallsboroArtesia Elementary,Josephine Spaulding,1337 Giles Byrd Road,1337 Giles Byrd Road,Hallsboro,28442,9106463510,PO Box 249,Hallsboro,28442,9106465048,http://www.columbus.k12.nc.us,Columbus,SA,Public,Regular School,None,Traditional,-,23,PK,05,yes,yes, , , 
647047.812600002,63373.7346000001,119,240356, , , ,Hallsboro Middle,Adam Thompson,4586 Sam Potts Hwy,89 School Road,Hallsboro,28442,9106464192,PO Box 248,Hallsboro,28442,9106465072,http://www.columbus.k12.nc.us,Columbus,SA,Public,Regular School,None,Traditional,-,17,06,08, , ,yes, , 
653482.937399998,63258.5313999988,120,240318, ,point verified,1,Boys and Girls Homes,Michael Mobley,Flemington Drive,Flemington Drive,Lake Waccamaw,28450,9106463088,PO Box 250,Lake Waccamaw,28450,9106465004,http://www.columbus.k12.nc.us,Columbus,SA,Public,Regular School,None,Traditional,-,5,02,12, , , ,yes, 
655446.562600002,65123.2773000002,121,240334, ,point verified,1,East Columbus High,Bobby Vaughan,32 Gator Lane,32 Gator Lane,Lake Waccamaw,28450,9106464094,PO Box 401,Lake Waccamaw,28450,9106463779,http://www.columbus.k12.nc.us,Columbus,SA,Public,Regular School,None,Traditional,-,39,09,12, , , ,yes, 
631352.093999997,50424.3482000008,122,240388,"yes, 2012",down the street,1,Williams Township,Jeff Spivey,10400 James B White Hwy,10400 James B White Hwy,Whiteville,28472,9106533791,10400 James B White Hwy,Whiteville,28472,9106536459,http://www.columbus.k12.nc.us,Columbus,SA,Public,Regular School,None,Traditional,-,35,PK,08,yes,yes,yes, , 
672542.188299999,258548.058899999,123,350332,"yes, 2012",across town,1,Louisburg Elementary,William Harris,50 Stone Southerland Road,50 Stone Southerland Road,Louisburg,27549,9194963676,50 Stone Southerland Road,Louisburg,27549,9194962460,http://www.fcschools.net/les/les.html,Franklin,SA,Public,Regular School,None,Traditional,-,41,PK,05,yes,yes, , , 
658468.0,261295.8906,124,350321, , , ,Franklinton High,Charles Fuller,1 N Main Street,910 Cedar Creek Road,Franklinton,27525,9194942332,910 Cedar Creek Road,Franklinton,27525,9194945344,http://www.fcschools.net/FHS/fcsa.htm,Franklin,SA,Public,Regular School,None,Traditional,-,60,09,12, , , ,yes, 
684663.999799997,260374.0156,125,350316, , , ,Edward Best Elementary,Debbie Ayscue,4011 NC 56 Hwy East,4011 NC 56 Hwy East,Louisburg,27549,9198532347,4011 NC 56 Hwy East,Louisburg,27549,9198536759,http://www.fcschools.net/ebes/ebes.htm.htm,Franklin,SA,Public,Regular School,None,Traditional,-,36,KG,05, ,yes, , , 
771617.999799997,140609.656199999,126,520304, ,point verified,1,Pollocksville Elementary,Jeannie Smith,300 Trent St,300 Trent St,Pollocksville,28573,2522248071,PO Box 70,Pollocksville,28573,2522240290,http://jonesnc.net/pes/,Jones,SA,Public,Regular School,None,Traditional,-,11,PK,06,yes,yes, , , 
745657.125200003,140223.8904,127,520308, ,point verified,1,Comfort Elementary,David Moody,4384 Hwy 41 West,4384 Hwy 41 West,Comfort,28522,9103244249,PO Box 188,Comfort,28522,9103246729,http://www.jonesnc.net/ces/,Jones,SA,Public,Regular School,None,Traditional,-,10,PK,06,yes,yes, , , 
761641.0163,143715.527100001,128,520320, ,point verified,1,Jones Senior High,Christopher Meadows,1490 Hwy 58 South,1490 Hwy 58 South,Trenton,28585,2524482451,1490 Hwy 58 South,Trenton,28585,2524481034,http://www.jonesnc.net/jhs/,Jones,SA,Public,Regular School,None,Traditional,-,33,09,12, , , ,yes, 
760256.249899998,147400.6406,129,520324, ,point verified,1,Jones Middle,Michael White,190 Old New Bern Rd,190 Old New Bern Rd,Trenton,28585,2524483956,190 Old New Bern Rd,Trenton,28585,2524481044,http://www.jonesnc.net/jms/,Jones,SA,Public,Regular School,None,Traditional,-,17,07,08, , ,yes, , 
760348.187299997,147206.578000002,130,520336, ,point verified,1,Trenton Elementary,Margaret Williams,188 Elementary Sch Lane,188 Elementary Sch Lane,Trenton,28585,2524483441,188 Elementary Sch Lane,Trenton,28585,2524481449,http://www.jonesnc.net/tes/,Jones,SA,Public,Regular School,None,Traditional,-,16,PK,06,yes,yes, , , 
770666.625,129527.1252,131,520328, , , ,Maysville Elementary,Jimmi Parker,814 Sixth Street,814 Sixth Street,Maysville,28555,9107433631,PO Box 1029,Maysville,28555,9107432319,http://www.jonesnc.net/mes/,Jones,SA,Public,Regular School,None,Traditional,-,8,PK,06,yes,yes, , , 
783834.750100002,233162.546999998,132,580368, ,point verified,1,Riverside High,Clay Wagner,200 Godwin Ave,200 Godwin Ave,Williamston,27892,2527927881,200 Godwin Ave,Williamston,27892,2528094807,http://rhsmartin.sharpschool.net/,Martin,SA,Public,Regular School,None,Traditional,-,34,09,12, , , ,yes, 
783677.812600002,233804.765799999,133,580308, ,point verified,1,Williamston Primary,Serena Paschal,400 Western Blvd,400 West Blvd,Williamston,27892,2527923253,400 West Blvd,Williamston,27892,2527927470,http://wpsmartin.sharpschool.net/,Martin,SA,Public,Regular School,None,Traditional,-,24,PK,02,yes,yes, , , 
771409.750100002,244360.5779,134,580320, ,point verified,1,Edna Andrews Elementary,Steve Lassiter,306 S Horton St,306 S Horton St,Hamilton,27840,2527985631,PO Box 239,Hamilton,27840,2527982726,http://eaemartin.sharpschool.net/,Martin,SA,Public,Regular School,None,Traditional,-,13,PK,05,yes,yes, , , 
768214.1875,235131.4219,135,580344, ,point verified,1,South Creek High,James Guard,21077 NC Hwy 903,21077 NC Hwy 903,Robersonville,27871,2527954081,21077 NC Hwy 903,Robersonville,27871,2527954187,http://schsmartin.sharpschool.net/,Martin,SA,Public,Regular School,None,Traditional,-,31,09,12, , , ,yes, 
768369.75,231361.531199999,136,580316, , , ,East End Elementary,Harry Respass,1121 Third Street Extension,1121 Third Street Extension,Robersonville,27871,2527954775,1121 Third Street Extension,Robersonville,27871,2527954220,http://eeemartin.sharpschool.net/,Martin,SA,Public,Regular School,None,Traditional,-,22,PK,05,yes,yes, , , 
767782.564800002,234968.726,137,580350,"yes, 2012",across town,1,South Creek Middle,Jan Wagner,21230 NC 903,21230 NC 903,Robersonville,27871,2527953910,21230 NC 903,Robersonville,27871,2527953890,http://scmsmartin.sharpschool.net/,Martin,SA,Public,Regular School,None,Traditional,-,26,06,08, , ,yes, , 
783421.375100002,227038.312399998,138,580356, , , ,Rodgers Elementary,Sharon Jernigan,2277 Rodgers School Rd,2277 Rodgers School Rd,Williamston,27892,2527923834,2277 Rodgers School Rd,Williamston,27892,2528094900,http://resmartin.sharpschool.net/,Martin,SA,Public,Regular School,None,Traditional,-,16,KG,05, ,yes, , , 
702476.25,258793.25,139,640316, ,point verified,1,Cedar Grove Elementary,Brad Jones,8967 Cedar Grove Sch Loop Rd,8967 Cedar Grove Sch Loop Rd,Nashville,27856,2524622830,8967 Cedar Grove Sch Loop Rd,Nashville,27856,2524595347,http://www.nrms.k12.nc.us/schools/cges,Nash,SA,Public,Regular School,None,Traditional,-,11, , , , , , , 
708349.375,254534.3596,140,640360, , , ,Red Oak Elementary,Eric Mitchell,5603 Red Oak Rd,5603 Red Oak Road,Red Oak,27868,2524622496,PO Box 70,Red Oak,27868,2529372746,http://www.nrms.k12.nc.us/schools/roes,Nash,SA,Public,Regular School,None,Traditional,-,22,KG,02, ,yes, , , 
689638.625100002,225739.9377,141,640304, , , ,Bailey Elementary,Amy Thornton,6288 Pine St,6288 Pine Street,Bailey,27807,2524512892,PO Box 39,Bailey,27807,2522356028,http://www.nrms.k12.nc.us/schools/baes,Nash,SA,Public,Regular School,None,Traditional,-,37,PK,05,yes,yes, , , 
680735.000100002,226248.203000002,142,640336, , , ,Middlesex Elementary,Samantha Deans,13081 West Hanes Rd,13081 West Hanes Avenue,Middlesex,27557,2524622815,PO Box 39,Middlesex,27557,2522355216,http://www.nrms.k12.nc.us/schools/mes,Nash,SA,Public,Regular School,None,Traditional,-,23,PK,05,yes,yes, , , 
691789.500100002,236189.624899998,143,640362, , , ,Southern Nash Middle,Carina Bryant,5301 South NC 581,5301 South NC Highway 581,Spring Hope,27882,2529379020,5301 South NC Highway 581,Spring Hope,27882,2524784861,http://www.nrms.k12.nc.us/schools/snms,Nash,SA,Public,Regular School,None,Traditional,-,55,06,08, , ,yes, , 
692017.749899998,233478.218899999,144,640364, ,point verified,1,Southern Nash High,Mark Cockrell,6446 Southern Nash High Rd,6446 Southern Nash High Road,Bailey,27807,2524518520,6446 Southern Nash High Road,Bailey,27807,2524785953,http://www.nrms.k12.nc.us/schools/snhs,Nash,SA,Public,Regular School,None,Traditional,-,69,09,12, , , ,yes, 
689958.937600002,244553.609200001,145,640376, , , ,Spring Hope Elementary,Kimberly Herron,401 McLean Street,401 McLean Street,Spring Hope,27882,2524518530,PO Box 10,Spring Hope,27882,2524784859,http://www.nrms.k12.nc.us/schools/shes,Nash,SA,Public,Regular School,None,Traditional,-,36,KG,05, ,yes, , , 
704541.249899998,237380.906100001,146,640324, ,point verified,1,Coopers Elementary,George (Larry) Catalano,6833 South NC 58,6833 NC Highway 58,Elm City,27822,2529379035,6833 NC Highway 58,Elm City,27822,2529375648,http://www.nrms.k12.nc.us/schools/ces,Nash,SA,Public,Regular School,None,Traditional,-,42,PK,05,yes,yes, , , 
