X,Y,FID,County,SchoolName,Address,City,State,ZipCode,Website,Contact
2049566.99905072,730713.277282476,643,Wake,Peace Montessori School,2190 North Salem Street  Suite 103,Apex,NC,27523,https://www.peacemontessori.com,mailto:peacemontessori@bellsouth.net
1878039.6298358,854251.257568225,644,Alamance,PC Academy  (Parrish Chapel),1423 N. Church Street,Burlington,NC,27217,,mailto:theparrishchurch@gmail.com
2304859.64135155,302935.502262309,645,Pender,Penderlea Christian Academy,4875 Cora's Grove Rd,Willard,NC,28478,https://www.pcalion.com,mailto:principalwalker@pcalion.com
2577485.44288364,498663.002538815,646,Craven,Peletah Academic Center for Excellence,1909 Trent Blvd.,New Bern,NC,28560,https://www.peletahministries.com/pace,mailto:peletahministries@yahoo.com
1770813.01489314,998135.541977555,647,Rockingham,Perkins Community Day School,1135 Lawson st.,Eden,NC,27288,,mailto:e_perkins123@yahoo.com
1461124.22318272,521373.554886639,648,Mecklenburg,Philips Academy,3115 Providence Road,Charlotte,NC,28211,https://www.philipsacademync.org,mailto:info@philipsacademync.org
1511149.36919522,791505.010357559,649,Davie,Piedmont Hope Academy,217 Dayspring Way,Mocksville,NC,27028,,mailto:bobanddianabailey@houseofhopepiedmont.org
2026770.27036606,429407.139410391,650,Cumberland,PH&L Academy,620 Rainforest Rd,Hope Mills,NC,28348,,mailto:pamperhugsluvs1@yahoo.com
1271030.61124472,774941.448340401,651,Caldwell,PINE MOUNTAIN ACADEMY,2822 Poovey's Chapel Church Road,Hudson,NC,28638,,mailto:teresa.hartley@pinemtnacademy.com
1096139.28156614,634918.012508556,652,Rutherford,Pine Ridge Mennonite School,1010 Elliott Rd,Rutherfordton,NC,28167,,mailto:lylemiranda@emypeople.net
2331916.36282855,164202.927037731,653,New Hanover,Pine Valley Wee Care Kindergarten,3788 Shipyard Boulevard,Wilmington,NC,28403,https://www.pvmcweecare.life,mailto:nicole@pvmc.life
1701240.7235918,830375.866342723,654,Guilford,Piedmont School,815 Old Mill Road,High Point,NC,27265,https://www.thepiedmontschool.com,mailto:Jill@tps-jya.com
2202116.87898973,454182.548848972,655,Sampson,Plans to Prosper Academy,209 West Main St.,Clinton,NC,28328,https://www.planstoprospernc.com,mailto:admin@planstoprospernc.com
2224948.26475731,642141.268075138,656,Johnston,Playmates Childcare and Development Center,115 East Pine Street,Pine Level,NC,27568,,mailto:angie@playmateschildcareinc.com
1446102.2771768,583519.246539891,657,Mecklenburg,Pivot Institute,9104 Winter Park Court  Apt 202,Charlotte,NC,28208,,mailto:info@pivot.institute
1880234.93285988,855293.922805727,658,Alamance,Positive Day School,229 N. Graham Hopedale Rd.,Burlington,NC,27217,https://www.positiveattitudeyc.com,mailto:positivedayschool2020@gmail.com
1978504.81965305,449517.098534226,659,Hoke,Precious Haven Learning Academy,181 Bostic Road,Raeford,NC,28376,,mailto:garcia.josettephi@gmail.com
1970155.75695489,837195.752309233,660,Orange,Pinewoods Montessori School,109 Millstone Dr.,Hillsborough,NC,27278,https://www.pinewoodsmontessori.com,mailto:office@pinewoodsmontessori.com
1643293.0894873,589773.110344484,661,Stanly,Premier Service of Carolina  Incorporated,109 Penny St.,Albemarle,NC,28001,,mailto:l.harper@psocinc.org
1428098.5710583,543237.435699478,662,Mecklenburg,Primary Learning Academy,4613 Wilkinson Blvd.,Charlotte,NC,28208,,mailto:mrschrisplayandlearnpreschool@gmail.com
1974198.08351588,753463.853172317,663,Chatham,Primrose School of Chapel Hill at Briar Chapel,81 Falling Springs Dr.,Chapel Hill,NC,27516,https://www.primrosechapelhill.com,mailto:info@primrosechapelhill.com
1489568.52948298,489771.930754066,664,Union,Pleasant Plains Christian Sch.,3316 Pleasant Plains Rd,Matthews,NC,28105,https://www.pleasantplainschristian.org,mailto:kristy.copeland@ppcschool.org
1744634.70570131,867494.525701061,665,Guilford,Primrose School of Brassfield,3105 Brassfield Road,Greensboro,NC,27410,https://www.Primrosebrassfield.com,mailto:kelli.palmer@efchildcare.com
1444290.1902498,674603.072245896,666,Iredell,Primrose School of Lake Norman,173 Raceway Drive,Mooresville,NC,28117-6509,https://www.PrimroseLakeNorman.com,mailto:kwhitesides@primroselakenorman.com
2817449.75790155,933102.309511483,667,Pasquotank,Princeton Academy,1290 Halstead Blvd,Elizabeth City,NC,27909,,mailto:princeton@accountant.com
1468328.78882605,590954.655881643,668,Mecklenburg,Prosperity Guidepost Montessori,4755 Prosperity Church Road,Charlotte,NC,28269,,mailto:lvann@guidepostmontessori.com
2345814.19854988,180394.388421148,669,New Hanover,Providence Preparatory Academy,702 Eastwood Road,Wilmington,NC,28403,https://www.providencewilmington.com,mailto:info@providencewilmington.com
2703486.00551455,663279.852110222,670,Beaufort,Pungo Christian Academy,983 W Main St,Belhaven,NC,27810,https://www.pungochristianacademy.com,mailto:m.sasnett@pungochristianacademy.com
1860489.78435814,843032.6408979,671,Alamance,Providence: A Christ. Mon. Co,2307 Eric Lane,Burlington,NC,27215,https://www.ProvidenceCMC.com,mailto:office@providencecmc.com
1434321.89522581,603071.158223391,672,Mecklenburg,Phoenix Montessori Academy,8010 McIlwaine Road,Huntersville,NC,28078,https://www.phoenixmontessori.org,mailto:info@phoenixmontessori.org
2029251.27721505,805346.932804897,673,Durham,Quality Education Institute,800 Elmira Avenue,DURHAM,NC,27707,https://www.qeidurham.org,mailto:boardchair@qeidurhamnc.org
1397263.45097014,650474.756657481,674,Lincoln,Pursuit Prep,3155 St. James Church Road,Denver,NC,28037,,mailto:jordanpedersen@pursuitchurch.org
2052818.07653806,598283.425672889,675,Harnett,Purpose Pushers Life Academy,1310 S. 10th Street,Lillington,NC,27546,https://www.purposepusherslifeacademy.org,mailto:purposepushersla@gmail.com
1468017.02238922,518123.827790305,676,Mecklenburg,Providence Day School,5800 Sardis Road,Charlotte,NC,28270,https://www.providenceday.org,mailto:claudia.cruz@providenceday.org
1517497.36306089,628684.368479818,677,Cabarrus,R. C. Smith Christian Academy,1908 S. Ridge Ave.,Kannapolis,NC,28083,https://www.rcsmithchristianacademy.org,mailto:renatasmith02@yahoo.com
933703.532947466,684610.790091306,678,Buncombe,Rainbow Community School,574 Haywood Road,Asheville,NC,28806,https://www.rainbowcommunityschool.org,mailto:info@rainbowlearning.org
1130281.56761214,883908.222204313,679,Avery,Rainbow Christian Academy,2265 Blevins Creek Road,Elk Park,NC,28622,,mailto:choirs4him@yahoo.com
2385542.16240089,429138.248215899,680,Duplin,Rainbow World Christian School,204 Wagon Ford Road,Beulaville,NC,28518,,mailto:simonandbecky@icloud.com
2410966.39895388,970486.823653057,681,Halifax,Ralph P Dailey Learning Center,1505 Washington Avenue,Weldon,NC,27890,,mailto:katrina.herlegacync@gmail.com
2089274.64470088,796517.559059471,682,Wake,Raleigh Day School,12804 Norwood Road,Raleigh,NC,27613,https://www.RaleighDaySchool.org,mailto:lchartier@raleighdayschool.org
2081498.07856114,744897.124570891,683,Wake,Raleigh School,1141 Raleigh School Drive,Raleigh,NC,27607,https://www.raleighschool.org,mailto:kjordan@raleighschool.org
2011166.53024814,321201.721307233,684,Robeson,RDC Academy,2405 Snake Road,Lumberton,NC,28358,https://rdcchurches.org/rdc-academy,mailto:academy.rdc@gmail.com
2110376.19895439,777178.256530806,685,Wake,Ravenscroft School,7409 Falls of Neuse Road,Raleigh,NC,27615,https://www.ravenscroft.org,mailto:chris.kay@ravenscroft.org
1623356.8518008,850262.78227748,686,Forsyth,Redeemer School,1013 Melrose Street,Winston- Salem,NC,27103,https://www.redeemerschool.org,mailto:lfaile@redeemerschool.org
1452810.06034914,748533.477206305,687,Iredell,Redeemer Preparatory Academy,2200 East Broad Street,Statesville,NC,28625,https://www.redeemerprep.com,mailto:awooten@redeemerprep.com
1282817.83209281,722981.164793983,688,Burke,Reflections of Christ Christian Acad,110 3rd St SE,Hildebran,NC,28637,,mailto:rocca.rocm@gmail.com
1795600.67102639,884977.979251146,689,Guilford,Reedy Fork Early Learning Academy,4440 Reedy Fork Parkway,Greensboro,NC,27405,,mailto:Reedyforkearlylearningacademy@gmail.com
2001841.06759989,475955.108650222,690,Cumberland,Renaissance Classical Academy,6427 Cliffdale Road,Fayetteville,NC,28314,https://www.Goodman,mailto:pastorjgoodman@gmail.com
1425456.08651389,512627.546131983,691,Mecklenburg,Realon Academy,1929 W Arrowood Road,Charlotte,NC,28273,,mailto:sharondougherty16@gmail.com
2065684.23748547,720573.103665233,692,Wake,Resurrection Lutheran School,100 West Lochmere Drive,Cary,NC,27518,https://www.rlscary.org,mailto:robinhester@rlscary.org
2125598.15866789,749301.211891308,693,Wake,Raleigh Christian Academy,2110 Trawick Road,Raleigh,NC,27604-5825,https://www.raleighchristian.com,mailto:info@raleighchristian.com
937494.938422382,709520.441715479,694,Buncombe,Reynolds Mountain Christ. Acad.,20 Reynolds Mountain Blvd.,Asheville,NC,28804,https://www.rmcacademy.org,mailto:shepler@rmcacademy.org
2325277.89218163,714449.32227765,695,Wilson,Rhema Academy,1503 Black Creek Rd SE,Wilson,NC,27893,https://www.Www.rwccwilson.org,mailto:rwccwilson@gmail.com
1942440.14440723,387538.247754648,696,Robeson,Renewing Grace School,703 West 3rd Ave.,Red Springs,NC,28377,,mailto:thomasmelody@rocketmail.com
2306196.43231314,602769.050231814,697,Wayne,Rhema Christian Academy,900 Eleventh Street,Goldsboro,NC,27534,,mailto:lmclamb@hotmail.com
2586299.39441581,953435.004082233,698,Hertford,Ridgecroft School,420 NC Highway 11 North,Ahoskie,NC,27910,https://www.ridgecroftschool.org,mailto:rhjohnson@ridgecroft.org
1631764.37534006,838389.958254144,699,Forsyth,Rise Academy Street School,415 W. Clemmonsville Road,Winston-Salem,NC,27127,https://www.riseacademyws.org,mailto:pastorjoe@risechurchws.org
1777990.02055222,442611.293120146,700,Richmond,Roberdel Baptist School,1118 Richmond Road,Rockingham,NC,28379,,mailto:preschool@roberdelbc.org
2045314.06464322,476431.793720484,701,Cumberland,Riverside Christian Academy,2010 Middle River Loop,Fayetteville,NC,28312,https://www.rcanc.us,mailto:lwheeler@rcanc.us
1984121.1361763,304699.246766314,702,Robeson,Robeson Multi-Purpose Juvenile Sch,210 Legend Road,Lumberton,NC,28358,,mailto:RobesonPM@MHFC.org
1978447.46871789,455930.393450394,703,Hoke,Rockfish Country Kids,2456 Lindsay Road,Raeford,NC,28376,,mailto:rockfishcountrykids@yahoo.com
1980510.63453905,451916.5904544,704,Hoke,Rockfish Christian Academy,7604 Rockfish Rd,Raeford,NC,28376,https://www.rockfishchristian.com,mailto:jklemish@rockfishchristian.com
1581829.36136514,657145.6681844,705,Rowan,Rockwell Christian School,401 Depot Street,Rockwell,NC,28138,https://www.rockwellchristianschool.com,mailto:david.case@rockwellchristian.com
2342177.03193972,801060.77077356,706,Nash,Rocky Mount Academy,1313 Avondale Avenue,Rocky Mount,NC,27803,https://www.rmacademy.com,mailto:ddavis@rmacademy.com
2000589.74070622,958761.976367891,707,Person,Roxboro Christian Academy,640 Wesleyan Heights Rd.,Roxboro,NC,27573,https://www.roxborochristianacademy.org,mailto:rcaoffice@roxborochristianacademy.com
2319282.65646872,717220.827561393,708,Wilson,ROSEBUD Christian Academy,608 Fairview Ave. SW,WILSON,NC,27893,,mailto:deatrice_raynor@yahoo.com
1946346.92924455,711775.928346232,709,Chatham,SABA,69 Robyns Nest Lane,Pittsboro,NC,27312,https://www.SABAcademy.org,mailto:vtoomer@SABAcademy.org
1436486.19863997,721751.230574057,710,Iredell,RS Prepartory Academy,691 N. Main St,Troutman,NC,28166,,mailto:rsprepacademy@gmail.com
1451686.10885689,588598.126145899,711,Mecklenburg,Safari Life Academy,10624 Metromont Pkwy  Unit 302,Charlotte,NC,28269,,mailto:Safarilifekids@outlook.com
1552336.13491863,716454.157834888,712,Rowan,Sacred Heart Catholic School,385 Lumen Christi Lane,Salisbury,NC,28147,https://www.salisburycatholicschool.org,mailto:ebrinkley@salisburycatholicschool.org
1952019.00156181,318218.286329225,713,Robeson,Riverside Christian Academy,3644 US Highway 74 West,Lumberton,NC,28360,,mailto:jrmcneill@rcanc.org
1633787.45823614,852948.553480729,714,Forsyth,Salem Academy,601 South Church Street,Winston-Salem,NC,27101,https://www.salemacademy.com,mailto:jessica.rogers@salem.edu
2102893.33695164,739614.467813388,715,Wake,Saint Mary's School,900 Hillsborough Street,Raleigh,NC,27603,https://www.sms.edu,mailto:tseavy@sms.edu
1424837.51622872,516462.717267394,716,Mecklenburg,Rod of God Christian Academy,7300 South Tryon Street,Charlotte,NC,28217,https://www.rodofgod.com,mailto:allen_annette@msn.com
1630936.52496164,853377.478147805,717,Forsyth,Salem Baptist Christian School,429 South Broad Street,Winston Salem,NC,27101,https://www.salemvikings.org,mailto:kyndraarchenbronn@salemvikings.org
1626520.27821672,865891.055810899,718,Forsyth,Salem Montessori School,2651 Pilgrim Ct,Winston-Salem,NC,27106,https://www.salem-montessori.org/,mailto:p.velde@salem-montessori.org
1498172.6120123,959459.381141067,719,Surry,Salem Christian Academy,430 Rockford Rd.,Dobson,NC,27017,https://www.scadobson.com,mailto:olivia@salemdobson.com
1568146.41333738,689966.132727057,720,Rowan,Salisbury Adventist School,305 Rudolph Rd.,Salisbury,NC,28146,https://www.salisburyadventistschool.org,mailto:khorlane@yahoo.com
1581919.27260263,675018.631782234,721,Rowan,Salisbury Christian School,225 Majestic Drive,Salisbury,NC,28146,,mailto:salisburychristian@outlook.com
1972433.37050989,435601.643753648,722,Hoke,Sandy Grove Christian Academy,6800 Arabia Rd.,Lumber Bridge,NC,28357,,mailto:sandygrovechristianacademy@gmail.com
1642686.64024089,584437.567865983,723,Stanly,Scholars Academy for the Gifted and Artistically Elite,116 S 2nd St,Albemarle,NC,28001,https://scholarsacademyatcaryballet.org/,mailto:CBCAcademicDirector@gmail.com
1642686.64024089,584437.567865983,724,Stanly,Scholars Academy of Albemarle,116 S 2nd St,Albemarle,NC,28001,https://scholarsacademy4thegifted.org/downtown-alb,mailto:innovativepedagogyengages@gmail.com
2324951.09198222,718399.936423644,725,Wilson,Scholars in the Making,211 Pender Street SE,Wilson,NC,27893,,mailto:tsw1485@hotmail.com
1845370.31853414,352261.138847068,726,Scotland,Scotland Christian Academy,10300 McColl Road,Laurinburg,NC,28352,https://www.scasaints.org,mailto:pcline@scasaints.org
1879529.35618706,546317.881310225,727,Moore,Sandhills Classical Christian Sch.,1487 Rays Bridge Road,Whispering Pines,NC,28327,https://www.sandhillsccs.org,mailto:office@sandhillsccs.org
1793953.94006789,412748.583816811,728,Richmond,Second Baptist Christian Academy,518 Fourth St.,Hamlet,NC,28345,https://www.sbcacademy.wixsite.com/sbca,mailto:sbdsprincipal@gmail.com
2490139.21304889,1011221.49579248,729,Northampton,Severn Mennonite School,132 Severn Rd.,Margarettesville,NC,27853,,mailto:jtec@emypeople.net
490270.181955054,520934.796577811,730,Cherokee,Shepherd Academy,68 Fairfax Drive,Murphy,NC,28906,https://www.shepherdacademymurphy.com,mailto:shepherdacademy.murphy@gmail.com
1626139.86493555,752026.890823141,731,Davidson,Sheets Memorial Christian School,307 Holt Street,Lexington,NC,27292,https://www.sheetsmemorial.org,mailto:sheetsm@sheetsmemorial.org
1628980.13451748,846937.487090811,732,Forsyth,Sherman Academy,2101 Peters Creek Pkwy,Winston-Salem,NC,27127,https://www.Shermanacademy.org,mailto:jennifer@shermanacademy.org
1716653.38141473,961885.507522389,733,Rockingham,Shiloh Community School LLC,204 W Decatur St,Madison,NC,27025,https://www.shilohcommunityschool.com,mailto:shilohcommunityschoolllc@gmail.com
1564708.9651598,701326.008301228,734,Rowan,Salisbury Academy,2210 Jake Alexander Blvd. & 316 Depot Street,Salisbury,NC,28147,https://www.salisburyacademy.org,mailto:frontdesk@salisburyacademy.org
2478789.94768973,373195.617975399,735,Onslow,Shiloh Institute of Learning,50 Market Street,Jacksonville,NC,28540,,mailto:bgray_shilohinstitute@yahoo.com
1730455.96732655,839322.645037055,736,Guilford,Shining Light Academy,4530 W. Wendover Avenue,Greensboro,NC,27409,https://www.slanc.org,mailto:info@slanc.org
1482810.27200213,520473.175781891,737,Mecklenburg,School at Thompson,6800 Saint Peters Lane,Matthew,NC,28105,https://www.thompsoncff.org,mailto:creynolds@thompsoncff.org
1526525.3682988,462212.562316477,738,Union,Shining Light Baptist Academy,2541 Old Charlotte Highway,Monroe,NC,28110,https://www.shininglightsharks.com,mailto:jthompson@shininglightsharks.com
1947728.5101428,630318.21560581,739,Lee,Shooting Stars Academy,152 Charlotte Ave,Sanford,NC,27330,,mailto:shootingstarslc@yahoo.com
1923094.22706239,450830.520776138,740,Hoke,Silver Linings Treatment Center,1892 Turnpike Rd,Raeford,NC,28376,https://www.ncprtf.com,mailto:fsurgeon@surgeon-associates.com
1172084.7346618,722106.574679643,741,Burke,Silver Creek SDA School,2195 Jamestown Road,Morganton,NC,28655,https://www.silvercreekschool.net,mailto:lseefong@carolinasda.org
1494651.3159053,525965.963680804,742,Mecklenburg,Smart Diehl Academy,7201 Lebanon Road Suite B,Mint Hill,NC,28227,,mailto:admin@smartdiehl.com
2488952.58812556,670115.685223311,743,Pitt,Shine On Academy,925 Conference Drive,Winterville,NC,28590,,mailto:info@acesforautismnc.com
695934.683682963,553639.741010308,744,Macon,Sol & Son DLA,1150 E Main Street,Franklin,NC,28734,,mailto:Kelsey@solandsondla.com
1440373.86737381,479519.912872314,745,Mecklenburg,Shining Stars Academy,14115 Lancaster Highway,Charlotte,NC,28278,https://www.ShiningStarsAcademy.com,mailto:balfd@shiningstarsacademy.com
1437493.35377789,486735.69994989,746,Mecklenburg,South Charlotte Baptist Academy,12416 Lancaster Highway,Pineville,NC,28134,https://www.scbacademy.org,mailto:info@scbacademy.org
2331442.86935297,176144.137079149,747,New Hanover,Southeastern Autism Academy,3114 Randall Parkway Suite 4,Wilmington,NC,28403,https://www.oasisnc.org,mailto:erika.merriman@oasisnc.org
2194188.95521306,86693.5991170555,748,Brunswick,Southeastern Christian Academy,19 Red Bug Road SW,Shallotte,NC,28470,https://www.scashallotte.org,mailto:info@scashallotte.org
2017767.37039289,779806.997992471,749,Durham,Southpoint Academy,7415 Fayetteville Road,Durham,NC,27713,https://www.southpointacademy.org,mailto:brown@southpointacademy.com
1423214.09427872,616751.366755307,750,Mecklenburg,Southlake Christian Academy,13820 Hagers Ferry Rd.,Huntersville,NC,28078,https://www.southlakechristian.org,mailto:jschuster@southlakechristian.org
1577411.15989973,827526.407474726,751,Davie,SOAR Academy,419 Twins Way,Advance,NC,27006,https://www.soaracademyandtutoring.com,mailto:donna.siegle@soaracademyandtutoring.com
2348293.7031053,792204.590651304,752,Nash,Southside Academy,2221 W. Raleigh Blvd.,Rocky Mount,NC,27803,https://www.southside.academy,mailto:bwalker@southside.academy
2087130.60436955,768405.526700974,753,Wake,Small Beginnings R/D,6548 Glenwood Avenue (Little  Doddles),Raleigh,NC,27613,https://www.Scholeschooling.com,mailto:kimi.christos@gmail.com
1879377.19933914,576240.794561401,754,Moore,Sowing Seeds Academy,427 Vass- Carthage Road,Carthage,NC,28327,,mailto:sowingseedseducation@gmail.com
2284828.61087564,71399.5896788985,755,Brunswick,Southport Christian School,4457-A Flagship Ave SE,Southport,NC,28461,https://www.southportchristian.com,mailto:lisa.kjome@southportchristianschool.com
2146137.46207739,689757.729272485,756,Johnston,Southside Christ. School  Inc.,120 Discipleship Drive,Clayton,NC,27520,https://www.scswarriors.com,mailto:zzebro@scswarriors.com
2042462.65794447,718866.332800567,757,Wake,Spectrum Scholars,108 Justice Heights St.,Apex,NC,27502,,mailto:ashley-franklin@spectrum-scholars.com
2193560.97024855,451610.04415147,758,Sampson,Spirit of Life Christian Academy,180 Overland Road,Clinton,NC,28328,https://www.spiritoflifechurch.online,mailto:slca81999@gmail.com
1431896.3744863,730027.350176647,759,Iredell,Southview Christian School,625 Wallace Springs Road,Statesville,NC,28625,https://www.southviewchristian.org,mailto:don.russell@southviewchristian.org
1091932.06458689,802571.868801221,760,Mitchell,Spruce Pine Montessori School,67 Walnut Avenue,Spruce Pine,NC,28777,https://www.sprucepinemontessori.org,mailto:headofschool@sprucepinemontessori.org
2345029.26508039,806598.425708726,761,Nash,St. Andrew's Episcopal School,301 S. Circle Drive,Rocky Mount,NC,27804,https://www.standrewsrmt.com,mailto:prekdirector@standrewsrmt.org
1447368.03022271,525607.057246387,762,Mecklenburg,St. Ann Catholic School,600 Hillside Avenue,Charlotte,NC,28209,https://www.stanncatholic.org,mailto:cflittle@stannschool.net
2037686.88435955,475291.114571393,763,Cumberland,St. Ann Catholic School,365 N. Cool Spring Street,Fayetteville,NC,28301,https://www.stanncatholicschool.net,mailto:adminasst@mysacs.org
2472068.97950439,376390.414735392,764,Onslow,St. Anne's Parish Day School,711 Henderson Dr,Jacksonville,NC,28540,https://www.stannesdayschool.com,mailto:stannesdayschool@gmail.com
2103650.3498733,754706.319519401,765,Wake,St. David's School,3400 White Oak Road,Raleigh,NC,27609,https://www.sdsw.org,mailto:kbateman@sdsw.org
2683205.82789914,361316.477363646,766,Carteret,St. Egbert Catholic School,1705 EVANS ST,Morehead City,NC,28557,https://www.stegbert.org,mailto:maura.mccoy@seccmhc.org
1459715.43433364,521196.069349229,767,Mecklenburg,St. Gabriel Catholic School,3028 Providence Road,Charlotte,NC,28211,https://www.stgabrielcatholicschool.org,mailto:mjsnoke@stgabrielschool.net
2140895.90628755,809893.259342149,768,Wake,St. Catherine of Siena Cath Sch,520 W. Holding Avenue,Wake Forest,NC,27587,https://www.scswf.org/school,mailto:cschwarz@scswf.org
1886309.1388873,533162.773434147,769,Moore,St. John Paul II Catholic School,2922 Camp Easter Rd.,Southern Pines,NC,28387,https://www.jp2catholicschool.org,mailto:mkajfez@jp2catholicschool.org
2322396.94649997,716819.020294145,770,Wilson,St. John Academy,639 Walnut St. S,Wilson,NC,27893,,mailto:sjcdcwilson@gmail.com
1366424.58745113,549884.35219565,771,Gaston,St. John the Baptist Academy,2024 Redbud Drive,Gastonia,NC,28056,https://www.stjba.org,mailto:zwhite104@gmail.com
1621104.49246038,847005.384264722,772,Forsyth,St. John's Lutheran Day Sch.,2415 Silas Creek Parkway,Winston-Salem,NC,27103,https://www.stjohnsfalcons.org,mailto:tbanks@stjohnsws.org
781619.450305223,669459.414882317,773,Haywood,St. Joseph Academy,175 Rich Cove Road,Maggie Valley,NC,28751,,mailto:glamwebb@gmail.com
1624036.34355205,858035.973095894,774,Forsyth,St. Leo Catholic School,333 Springdale Avenue,Winston-Salem,NC,27104,https://www.stleocatholic.com,mailto:knance@stleocatholic.com
1436479.77247173,724418.409294814,775,Iredell,Springs Academy,138 Barium Springs Rd.,Statesville,NC,28677,https://www.childrenshopealliance.org,mailto:sknowles@childrenshopealliance.org
2319198.02868523,177288.894960225,776,New Hanover,St. Mary Catholic School,217 South Fourth Street,Wilmington,NC,28401,https://www.thestmaryschool.org,mailto:polettij@thestmaryparish.org
2307308.49898663,597313.305237815,777,Wayne,St. Mary Catholic School,1601 Edgerton Street,Goldsboro,NC,27530,https://www.smsgoldsboro.org,mailto:yoricksands@smsgoldsboro.org
2349167.73613414,179525.860302567,778,New Hanover,St. Mark Catholic School,1013 Eastwood Road,Wilmington,NC,28403,https://www.smcsnc.org,mailto:ckloesz@smcsnc.org
2036928.98167589,718980.085525811,779,Wake,St. Mary Magdalene Catholic Sch,625 Magdala Place,Apex,NC,27502,http://school.stmm.net/,mailto:lane@stmm.net
1457103.06587072,479674.627457887,780,Mecklenburg,St. Matthew Catholic School,11525 Elm Lane,Charlotte,NC,28277,https://www.stmattwildcats.com,mailto:stmatthewschool@stmatthewschool.net
2127569.07434547,756336.73883073,781,Wake,St. Mary's Christian Academy,3407 N. New Hope Road,Raleigh,NC,27604,https://www.StMaryYouth.org,mailto:cora@stmaryyouth.org
2023149.00398655,467320.219095901,782,Cumberland,St. Patrick Catholic School,1620 Marlborough Road,Fayetteville,NC,28304,https://www.spcsnc.org,mailto:clark@spcsnc.org
1343762.38080713,551907.595524475,783,Gaston,St. Michael's Catholic School,704 St. Michael's Lane,Gastonia,NC,28052,https://www.stmichaelsgastonia.org,mailto:CEEagan@stmcsg.org
2053169.49381422,741582.57673806,784,Wake,St. Michael the Archangel Cath Sch,810 High House Road,Cary,NC,27513,https://www.stmcary.org,mailto:administration@stmcary.org
1449027.47867547,534719.640399143,785,Mecklenburg,St. Patrick Catholic School,1125 Buchanan Street,Charlotte,NC,28203,https://www.saintpatrickschool.org,mailto:ndcalametti@stpatrickschool.net
2492456.90985705,679923.969740555,786,Pitt,St. Peter's Catholic School,2606 E 5th St,Greenville,NC,27858,https://www.stpeterscatholicschool.com,mailto:dsommer@spcsnc.net
1443553.69894063,613707.847579896,787,Mecklenburg,St. Mark Catholic School,14750 Stumptown Road,Huntersville,NC,28215,https://www.stmarkcatholic.net,mailto:jathornley@stmarkcatholic.net
2577687.78696714,491030.43676722,788,Craven,St. Paul Catholic Education Ctr,3007 Country Club Road,New Bern,NC,28562,https://www.stpaulcs.org,mailto:dkierski@stpaulcs.org
2113245.88809688,767901.510320559,789,Wake,St. Raphael's Catholic School,5815 Falls of  Neuse Road,Raleigh,NC,27609,https://www.saintraphaelschool.org,mailto:jwhitmore@saintraphael.org
2024986.09086356,801873.552284479,790,Durham,St. SYA Academy II,3102 Cedarwood Drive,Durham,NC,27707,https://www.stsya.org,mailto:nonidavis1961@gmail.com
1320314.29286088,734275.213728145,791,Catawba,St. Stephen's Lutheran School,2304 Springs Road,Hickory,NC,28601,https://www.sslswarriors.org,mailto:school@sslcms.org
1990759.57926422,784514.082410306,792,Orange,St. Thomas More Catholic School,920 Carmichael Street,Chapel Hill,NC,27514,https://www.stmcsnc.org,mailto:dfulford@stmcsnc.org
2105534.95469989,761504.209794983,793,Wake,St. Timothy's School,4523 Six Forks Rd,Raleigh,NC,27609,https://www.sttimothys.org,mailto:ttinnesz@sttimothys.org
2122000.5513618,766770.241257638,794,Wake,St. Thomas More Academy,3109 Spring Forest Road,Raleigh,NC,27616,https://www.stmacademy.org,mailto:brad.watkins@stmacademy.org
2260018.40295023,670965.0736164,795,Johnston,Star Christian Academy,300 S College Avenue,Kenly ,NC,27542,https://starchristianacademy.net/,mailto:starchristianacademy@gmail.com
1447025.43806013,744280.524754226,796,Iredell,Statesville Montessori School,1012 Harmony Drive,Statesville,NC,28677,https://www.statesvillemontessori.org,mailto:staceyc@statesvillemontessori.org
1438595.39389664,753529.238868311,797,Iredell,Statesville Christian School,1210 Museum Road,Statesville,NC,28625,https://www.statesvillechristian.org,mailto:ktaylor@statesvillechristian.org
2494745.76584363,565246.147587478,798,Craven,Strait Path Academy,4111 Dover Fort Barnwell Road,Dover,NC,28526,,mailto:francesmitchell145@gmail.com
2450580.85745446,257973.591202065,799,Pender,Stella Maris Classical Academy,2006 Wicker Street,Topsail Beach,NC,28460,,mailto:andrew@quietwatersrealtygroup.com
1767448.1167673,857442.519230306,800,Guilford,St. Pius X Catholic School,2200 North Elm Street,Greensboro,NC,27408,https://www.spxschool.com,mailto:aparker@spxschool.com
2655932.78172356,367377.678495809,801,Carteret,Sunshine Bright Academy,106 Little Nine Road,Morehead City,NC,28577,https://www.Sunshineschoolsnc.com,mailto:sunshineceo@sunshineschoolsnc.com
1639869.79351239,588615.619877309,802,Stanly,Straitway Baptist School,1084 Carolina Avenue,Albermarle,NC,28001,,mailto:sbss131981@gmail.com
2510547.79362272,592538.448317721,803,Craven,Swift Creek Mennonite School,1280 Honolulu Road,Grifton,NC,28530,,mailto:chadtoews@yahoo.com
2130558.75242122,718643.432655811,804,Wake,Sure Promise Christian Academy,4301 Pearl Road,Raleigh,NC,27610,https://www.surepromisechurch.org,mailto:oliverpittman@me.com
